陕AU8279,2011-9-14 1:46:33,108.954307,34.272572,11,46268
陕AU8279,2011-9-14 1:46:38,108.954461,34.272633,6,46268
陕AU8279,2011-9-14 1:46:43,108.954471,34.272634,6,46268
陕AU8279,2011-9-14 1:47:04,108.954466,34.272638,6,46268
陕AU8279,2011-9-14 1:48:11,108.954250,34.272352,2,46268
陕AU8279,2011-9-14 0:01:22,108.995551,34.264520,59,46963
陕AU8279,2011-9-14 0:05:04,108.988012,34.248905,43,35139
陕AU8279,2011-9-14 0:06:00,108.986611,34.241321,54,32553
陕AU8279,2011-9-14 0:06:11,108.984768,34.241461,48,34852
陕AU8279,2011-9-14 0:11:53,108.972210,34.246872,27,32838
陕AU8279,2011-9-14 0:13:05,108.972446,34.251471,39,47602
陕AU8279,2011-9-14 0:13:10,108.972386,34.251942,36,47602
陕AU6589,2011-9-14 0:13:42,108.933336,34.211805,17,35838
陕AU6589,2011-9-14 0:13:47,108.933011,34.211809,22,35838
陕AU2632,2011-9-14 0:20:16,108.919602,34.199403,23,32888
陕AU8279,2011-9-14 0:23:56,108.985167,34.260092,1,47296
陕AU6589,2011-9-14 0:24:49,108.881845,34.231352,50,33476
陕AU8279,2011-9-14 0:25:24,108.984980,34.259273,8,47305
陕AU8279,2011-9-14 0:25:29,108.985166,34.259900,3,47296
陕AU8279,2011-9-14 0:26:20,108.985136,34.259998,5,47296
陕AU8279,2011-9-14 0:28:38,108.984947,34.259970,8,47296
陕AU8279,2011-9-14 0:30:15,108.985171,34.259864,1,47296
陕AU6589,2011-9-14 0:30:21,108.872042,34.244789,32,37978
陕AU6589,2011-9-14 0:31:02,108.872163,34.239750,52,37984
陕AU8279,2011-9-14 0:32:28,108.985048,34.259927,6,47296
陕AU6589,2011-9-14 0:32:40,108.872788,34.230395,44,37991
陕AU8279,2011-9-14 0:32:54,108.985071,34.259898,4,47296
陕AU8279,2011-9-14 0:33:30,108.984972,34.259499,3,47561
陕AU8279,2011-9-14 0:33:41,108.984987,34.259499,2,47561
陕AU8279,2011-9-14 0:34:06,108.985145,34.259801,1,47296
陕AU6589,2011-9-14 0:34:07,108.871124,34.224934,10,38669
陕AU8279,2011-9-14 0:34:42,108.985195,34.259657,4,47296
陕AU8279,2011-9-14 0:35:18,108.985171,34.259826,1,47296
陕AU8279,2011-9-14 0:35:58,108.985223,34.259971,1,47296
陕AU8279,2011-9-14 0:37:56,108.985228,34.259936,5,47296
陕AU8279,2011-9-14 0:39:08,108.985418,34.259814,3,47296
陕AU8279,2011-9-14 0:46:40,108.985333,34.259772,9,47296
陕AU6589,2011-9-14 0:47:11,108.858033,34.224298,40,37968
陕AU6589,2011-9-14 0:47:37,108.857110,34.227072,51,37968
陕AU6589,2011-9-14 0:47:52,108.856457,34.228889,50,37968
陕AU8279,2011-9-14 0:48:07,108.985449,34.259838,4,47296
陕AU6589,2011-9-14 0:48:45,108.854892,34.233563,41,38977
陕AU8279,2011-9-14 0:48:53,108.985407,34.259883,4,47296
陕AU6589,2011-9-14 0:49:26,108.853537,34.237746,17,38983
陕AU8279,2011-9-14 0:52:02,108.985123,34.259643,1,47296
陕AU6589,2011-9-14 0:57:57,108.843860,34.214870,83,39040
陕AU6589,2011-9-14 1:01:12,108.846421,34.172356,33,38370
陕AU6589,2011-9-14 1:01:48,108.849478,34.171665,72,37757
陕AU6589,2011-9-14 1:02:34,108.856392,34.171580,43,37709
陕AU6589,2011-9-14 1:02:44,108.858052,34.171574,63,37709
陕AU8279,2011-9-14 1:03:25,108.985175,34.259715,2,47296
陕AU6589,2011-9-14 1:04:22,108.870275,34.171397,54,37687
陕AU8279,2011-9-14 1:08:42,108.985355,34.259765,5,47296
陕AU8279,2011-9-14 1:11:22,108.985154,34.259635,4,47296
陕AU6589,2011-9-14 1:11:32,108.926882,34.154043,60,40215
陕AU8279,2011-9-14 1:11:58,108.985093,34.259708,3,47296
陕AU6589,2011-9-14 1:12:03,108.928268,34.149401,71,40218
陕AU8279,2011-9-14 1:17:19,108.984969,34.259748,6,47296
陕AU8279,2011-9-14 1:19:28,108.984740,34.259450,5,47305
陕AU8279,2011-9-14 1:19:33,108.984741,34.259447,5,47305
